feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,target
f136,f20,f3449,f41102,f5282,f60,item16,item16,item122
f136,f20,f3449,f41102,f5282,f60,item122,item16,item122
f136,f20,f3449,f41102,f5282,f60,item122,item122,item14
f136,f20,f3449,f41102,f5282,f60,item14,item122,item50
f136,f20,f3449,f41102,f5282,f60,item50,item14,item124
f136,f20,f3449,f41102,f5282,f60,item124,item50,item123
f136,f20,f3449,f41102,f5282,f60,item123,item124,item49
f136,f20,f3449,f41102,f5282,f60,item49,item123,item50
f136,f20,f3449,f41102,f5282,f60,item50,item49,item49
f136,f20,f3449,f41102,f5282,f60,item49,item50,item16
f136,f20,f3449,f41102,f5282,f60,item16,item49,item16
f136,f20,f3449,f41102,f5282,f60,item16,item16,item40
f136,f20,f3449,f41102,f5282,f60,item40,item16,item16
f136,f20,f3449,f41102,f5282,f60,item16,item40,item1
f136,f20,f3449,f41102,f5282,f60,item1,item16,item2
f136,f20,f3449,f41102,f5282,f60,item2,item1,item16
f136,f20,f3449,f41102,f5282,f60,item16,item2,item2
f136,f20,f3449,f41102,f5282,f60,item2,item16,item3
f136,f20,f3449,f41102,f5282,f60,item3,item2,item47
f136,f20,f3449,f41102,f5282,f60,item47,item3,item3
f136,f20,f3449,f41102,f5282,f60,item3,item47,item3
f136,f20,f3449,f41102,f5282,f60,item3,item3,item47
f136,f20,f3449,f41102,f5282,f60,item47,item3,item16
f136,f20,f3449,f41102,f5282,f60,item16,item47,item3
f136,f20,f3449,f41102,f5282,f60,item3,item16,item7
f136,f20,f3449,f41102,f5282,f60,item7,item3,item122
f136,f20,f3449,f41102,f5282,f60,item122,item7,item115
f136,f20,f3449,f41102,f5282,f60,item115,item122,item35
f136,f20,f3449,f41102,f5282,f60,item35,item115,item47
f136,f20,f3449,f41102,f5282,f60,item47,item35,item47
f136,f20,f3449,f41102,f5282,f60,item47,item47,item35
f136,f20,f3449,f41102,f5282,f60,item35,item47,item28
f136,f20,f3449,f41102,f5282,f60,item28,item35,item27
f136,f20,f3449,f41102,f5282,f60,item27,item28,item5
f136,f20,f3449,f41102,f5282,f60,item5,item27,item47
f136,f20,f3449,f41102,f5282,f60,item47,item5,item61
f136,f20,f3449,f41102,f5282,f60,item61,item47,item7
f136,f20,f3449,f41102,f5282,f60,item7,item61,item6
f136,f20,f3449,f41102,f5282,f60,item6,item7,item7
f136,f20,f3449,f41102,f5282,f60,item7,item6,item43
f136,f20,f3449,f41102,f5282,f60,item43,item7,item6
f136,f20,f3449,f41102,f5282,f60,item6,item43,item7
f136,f20,f3449,f41102,f5282,f60,item7,item6,item30
f136,f20,f3449,f41102,f5282,f60,item30,item7,item13
f136,f20,f3449,f41102,f5282,f60,item13,item30,item89
f136,f20,f3449,f41102,f5282,f60,item89,item13,item112
f136,f20,f3449,f41102,f5282,f60,item112,item89,item122
f136,f20,f3449,f41102,f5282,f60,item122,item112,item61
f136,f20,f3449,f41102,f5282,f60,item61,item122,item60
f136,f20,f3449,f41102,f5282,f60,item60,item61,item5
f136,f20,f3449,f41102,f5282,f60,item5,item60,item61
f136,f20,f3449,f41102,f5282,f60,item61,item5,item66
f136,f20,f3449,f41102,f5282,f60,item66,item61,item115
f136,f20,f3449,f41102,f5282,f60,item115,item66,item118
f136,f20,f3449,f41102,f5282,f60,item118,item115,item60
f136,f20,f3449,f41102,f5282,f60,item60,item118,item60
f136,f20,f3449,f41102,f5282,f60,item60,item60,item2
f136,f20,f3449,f41102,f5282,f60,item2,item60,item25
f136,f20,f3449,f41102,f5282,f60,item25,item2,item37
f136,f20,f3449,f41102,f5282,f60,item37,item25,item3
f136,f20,f3449,f41102,f5282,f60,item3,item37,item105
f136,f20,f3449,f41102,f5282,f60,item105,item3,item41
f136,f20,f3449,f41102,f5282,f60,item41,item105,item105
f136,f20,f3449,f41102,f5282,f60,item105,item41,item26
f136,f20,f3449,f41102,f5282,f60,item26,item105,item41
f136,f20,f3449,f41102,f5282,f60,item41,item26,item38
f136,f20,f3449,f41102,f5282,f60,item38,item41,item26
f136,f20,f3449,f41102,f5282,f60,item26,item38,item102
f136,f20,f3449,f41102,f5282,f60,item102,item26,item47
f136,f20,f3449,f41102,f5282,f60,item47,item102,item7
f136,f20,f3449,f41102,f5282,f60,item7,item47,item6
f136,f20,f3449,f41102,f5282,f60,item6,item7,item31
f136,f20,f3449,f41102,f5282,f60,item31,item6,item27
f136,f20,f3449,f41102,f5282,f60,item27,item31,item13
f136,f20,f3449,f41102,f5282,f60,item13,item27,item15
f136,f20,f3449,f41102,f5282,f60,item15,item13,item124
f136,f20,f3449,f41102,f5282,f60,item124,item15,item159
f136,f20,f3449,f41102,f5282,f60,item159,item124,item159
f136,f20,f3449,f41102,f5282,f60,item159,item159,item3
f136,f20,f3449,f41102,f5282,f60,item3,item159,item128
f136,f20,f3449,f41102,f5282,f60,item128,item3,item130
f136,f20,f3449,f41102,f5282,f60,item130,item128,item129
f136,f20,f3449,f41102,f5282,f60,item129,item130,item16
f136,f20,f3449,f41102,f5282,f60,item16,item129,item40
f136,f20,f3449,f41102,f5282,f60,item40,item16,item128
f136,f20,f3449,f41102,f5282,f60,item128,item40,item129
f136,f20,f3449,f41102,f5282,f60,item129,item128,item16
f136,f20,f3449,f41102,f5282,f60,item16,item129,item130
f136,f20,f3449,f41102,f5282,f60,item130,item16,item40
f136,f20,f3449,f41102,f5282,f60,item40,item130,item104
f136,f20,f3449,f41102,f5282,f60,item104,item40,item64
f136,f20,f3449,f41102,f5282,f60,item64,item104,item127
f136,f20,f3449,f41102,f5282,f60,item127,item64,item104
f163,f20,f385,f412,f512,f60,item0,item0,item21
f199,f20,f3689,f41103,f5467,f60,item0,item0,item4
f199,f20,f3689,f41103,f5467,f60,item4,item0,item7
f199,f20,f3689,f41103,f5467,f60,item7,item4,item65
f199,f20,f3689,f41103,f5467,f60,item65,item7,item110
f199,f20,f3689,f41103,f5467,f60,item110,item65,item4
f123,f20,f328,f41104,f5117,f60,item0,item0,item7
f123,f20,f328,f41104,f5117,f60,item7,item0,item59
f123,f20,f328,f41104,f5117,f60,item59,item7,item154
f123,f20,f328,f41104,f5117,f60,item154,item59,item54
f123,f20,f328,f41104,f5117,f60,item54,item154,item35
f15,f20,f3158,f41105,f559,f60,item0,item0,item21
f15,f20,f3158,f41105,f559,f60,item21,item0,item40
f15,f20,f3158,f41105,f559,f60,item40,item21,item16
f15,f20,f3158,f41105,f559,f60,item16,item40,item16
f15,f20,f3158,f41105,f559,f60,item16,item16,item1
f15,f20,f3158,f41105,f559,f60,item1,item16,item2
f15,f20,f3158,f41105,f559,f60,item2,item1,item21
f15,f20,f3158,f41105,f559,f60,item21,item2,item16
f15,f20,f3158,f41105,f559,f60,item16,item21,item16
f15,f20,f3158,f41105,f559,f60,item16,item16,item40
f15,f20,f3158,f41105,f559,f60,item40,item16,item43
f15,f20,f3158,f41105,f559,f60,item43,item40,item7
f15,f20,f3158,f41105,f559,f60,item7,item43,item1
f15,f20,f3158,f41105,f559,f60,item1,item7,item2
f15,f20,f3158,f41105,f559,f60,item2,item1,item23
f15,f20,f3158,f41105,f559,f60,item23,item2,item3
f15,f20,f3158,f41105,f559,f60,item3,item23,item11
f15,f20,f3158,f41105,f559,f60,item11,item3,item86
f15,f20,f3158,f41105,f559,f60,item86,item11,item3
f15,f20,f3158,f41105,f559,f60,item3,item86,item3
f15,f20,f3158,f41105,f559,f60,item3,item3,item5
f15,f20,f3158,f41105,f559,f60,item5,item3,item26
f15,f20,f3158,f41105,f559,f60,item26,item5,item35
f15,f20,f3158,f41105,f559,f60,item35,item26,item134
f15,f20,f3158,f41105,f559,f60,item134,item35,item2
f15,f20,f3158,f41105,f559,f60,item2,item134,item25
f15,f20,f3158,f41105,f559,f60,item25,item2,item16
f15,f20,f3158,f41105,f559,f60,item16,item25,item16
f15,f20,f3158,f41105,f559,f60,item16,item16,item40
f15,f20,f3158,f41105,f559,f60,item40,item16,item16
f15,f20,f3158,f41105,f559,f60,item16,item40,item3
f15,f20,f3158,f41105,f559,f60,item3,item16,item26
f15,f20,f3158,f41105,f559,f60,item26,item3,item47
f15,f20,f3158,f41105,f559,f60,item47,item26,item26
f15,f20,f3158,f41105,f559,f60,item26,item47,item37
f15,f20,f3158,f41105,f559,f60,item37,item26,item7
f15,f20,f3158,f41105,f559,f60,item7,item37,item4
f15,f20,f3158,f41105,f559,f60,item4,item7,item6
f15,f20,f3158,f41105,f559,f60,item6,item4,item136
f15,f20,f3158,f41105,f559,f60,item136,item6,item42
f15,f20,f3158,f41105,f559,f60,item42,item136,item7
f15,f20,f3158,f41105,f559,f60,item7,item42,item40
f15,f20,f3158,f41105,f559,f60,item40,item7,item35
f15,f20,f3158,f41105,f559,f60,item35,item40,item59
f15,f20,f3158,f41105,f559,f60,item59,item35,item105
f15,f20,f3158,f41105,f559,f60,item105,item59,item66
f15,f20,f3158,f41105,f559,f60,item66,item105,item95
f15,f20,f3158,f41105,f559,f60,item95,item66,item43
f15,f20,f3158,f41105,f559,f60,item43,item95,item6
f15,f20,f3158,f41105,f559,f60,item6,item43,item4
f15,f20,f3158,f41105,f559,f60,item4,item6,item7
f15,f20,f3158,f41105,f559,f60,item7,item4,item133
f1289,f20,f3690,f41106,f5137,f60,item0,item0,item58
f113,f20,f3327,f41107,f5196,f60,item0,item0,item21
f113,f20,f3327,f41107,f5196,f60,item21,item0,item92
f145,f28,f360,f461,f555,f60,item0,item0,item17
f145,f28,f360,f461,f555,f60,item17,item0,item1
f113,f214,f3105,f412,f512,f60,item0,item0,item17
f113,f214,f3105,f412,f512,f60,item17,item0,item1
f113,f214,f3105,f412,f512,f60,item1,item17,item2
f123,f20,f3203,f41108,f5133,f60,item0,item0,item37
f123,f20,f3203,f41108,f5133,f60,item37,item0,item21
f123,f20,f3203,f41108,f5133,f60,item21,item37,item26
f155,f20,f3691,f41109,f581,f60,item0,item0,item59
f155,f20,f3691,f41109,f581,f60,item59,item0,item41
f155,f20,f3691,f41109,f581,f60,item41,item59,item59
f155,f20,f3691,f41109,f581,f60,item59,item41,item59
f155,f20,f3691,f41109,f581,f60,item59,item59,item59
f155,f20,f3691,f41109,f581,f60,item59,item59,item13
f155,f20,f3691,f41109,f581,f60,item13,item59,item124
f155,f20,f3691,f41109,f581,f60,item124,item13,item140
f155,f20,f3691,f41109,f581,f60,item140,item124,item124
f155,f20,f3691,f41109,f581,f60,item124,item140,item13
f155,f20,f3691,f41109,f581,f60,item13,item124,item41
f155,f20,f3691,f41109,f581,f60,item41,item13,item26
f155,f20,f3691,f41109,f581,f60,item26,item41,item3
f155,f20,f3691,f41109,f581,f60,item3,item26,item36
f155,f20,f3691,f41109,f581,f60,item36,item3,item36
f155,f20,f3691,f41109,f581,f60,item36,item36,item3
f155,f20,f3691,f41109,f581,f60,item3,item36,item41
f155,f20,f3691,f41109,f581,f60,item41,item3,item41
f155,f20,f3691,f41109,f581,f60,item41,item41,item3
f155,f20,f3691,f41109,f581,f60,item3,item41,item3
f155,f20,f3691,f41109,f581,f60,item3,item3,item41
f155,f20,f3691,f41109,f581,f60,item41,item3,item13
f155,f20,f3691,f41109,f581,f60,item13,item41,item124
f155,f20,f3691,f41109,f581,f60,item124,item13,item124
f155,f20,f3691,f41109,f581,f60,item124,item124,item41
f155,f20,f3691,f41109,f581,f60,item41,item124,item50
f155,f20,f3691,f41109,f581,f60,item50,item41,item50
f155,f20,f3691,f41109,f581,f60,item50,item50,item124
f155,f20,f3691,f41109,f581,f60,item124,item50,item104
f155,f20,f3691,f41109,f581,f60,item104,item124,item36
f155,f20,f3691,f41109,f581,f60,item36,item104,item36
f155,f20,f3691,f41109,f581,f60,item36,item36,item52
f115,f270,f316,f41110,f512,f60,item0,item0,item41
f115,f270,f316,f41110,f512,f60,item41,item0,item23
f115,f270,f316,f41110,f512,f60,item23,item41,item41
f1217,f20,f3692,f41111,f5283,f60,item0,item0,item41
f1217,f20,f3692,f41111,f5283,f60,item41,item0,item26
f116,f20,f318,f41112,f517,f60,item0,item0,item7
f116,f20,f318,f41112,f517,f60,item7,item0,item6
f115,f22,f3514,f41113,f512,f60,item0,item0,item41
f115,f22,f3514,f41113,f512,f60,item41,item0,item41
f115,f22,f3514,f41113,f512,f60,item41,item41,item26
f115,f22,f3514,f41113,f512,f60,item26,item41,item3
f115,f22,f3514,f41113,f512,f60,item3,item26,item59
f144,f20,f359,f41114,f554,f60,item0,item0,item95
f1185,f20,f3357,f41115,f5287,f60,item0,item0,item16
f1185,f20,f3357,f41115,f5287,f60,item16,item0,item16
f1185,f20,f3357,f41115,f5287,f60,item16,item16,item16
f1185,f20,f3357,f41115,f5287,f60,item16,item16,item16
f1185,f20,f3357,f41115,f5287,f60,item16,item16,item16
f1185,f20,f3357,f41115,f5287,f60,item16,item16,item21
f1185,f20,f3357,f41115,f5287,f60,item21,item16,item21
f1185,f20,f3357,f41115,f5287,f60,item21,item21,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item21,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item17,item47
f1185,f20,f3357,f41115,f5287,f60,item47,item17,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item47,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item17,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item17,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item17,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item17,item17
f1185,f20,f3357,f41115,f5287,f60,item17,item17,item16
f115,f20,f316,f41116,f5284,f60,item0,item0,item26
f115,f20,f316,f41116,f5284,f60,item26,item0,item3
f115,f20,f316,f41116,f5284,f60,item3,item26,item89
f14,f20,f3519,f41117,f5381,f60,item0,item0,item59
f116,f20,f3556,f41118,f5396,f60,item0,item0,item15
f116,f20,f3556,f41118,f5396,f60,item15,item0,item2
f116,f20,f3556,f41118,f5396,f60,item2,item15,item1
f116,f20,f3556,f41118,f5396,f60,item1,item2,item7
f116,f20,f3556,f41118,f5396,f60,item7,item1,item7
f116,f20,f3556,f41118,f5396,f60,item7,item7,item43
f116,f20,f3556,f41118,f5396,f60,item43,item7,item4
f116,f20,f3556,f41118,f5396,f60,item4,item43,item7
f116,f20,f3479,f41119,f5361,f60,item0,item0,item4
f116,f20,f3479,f41119,f5361,f60,item4,item0,item26
f116,f20,f3479,f41119,f5361,f60,item26,item4,item45
f116,f20,f3479,f41119,f5361,f60,item45,item26,item59
f116,f20,f3479,f41119,f5361,f60,item59,item45,item41
f116,f20,f3479,f41119,f5361,f60,item41,item59,item41
f116,f20,f3479,f41119,f5361,f60,item41,item41,item41
f1243,f20,f3535,f41120,f5387,f60,item0,item0,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item0,item7
f1243,f20,f3535,f41120,f5387,f60,item7,item5,item4
f1243,f20,f3535,f41120,f5387,f60,item4,item7,item59
f1243,f20,f3535,f41120,f5387,f60,item59,item4,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item59,item60
f1243,f20,f3535,f41120,f5387,f60,item60,item5,item61
f1243,f20,f3535,f41120,f5387,f60,item61,item60,item61
f1243,f20,f3535,f41120,f5387,f60,item61,item61,item41
f1243,f20,f3535,f41120,f5387,f60,item41,item61,item41
f1243,f20,f3535,f41120,f5387,f60,item41,item41,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item41,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item3,item47
f1243,f20,f3535,f41120,f5387,f60,item47,item3,item41
f1243,f20,f3535,f41120,f5387,f60,item41,item47,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item41,item61
f1243,f20,f3535,f41120,f5387,f60,item61,item5,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item61,item47
f1243,f20,f3535,f41120,f5387,f60,item47,item3,item47
f1243,f20,f3535,f41120,f5387,f60,item47,item47,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item47,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item5,item89
f1243,f20,f3535,f41120,f5387,f60,item89,item5,item112
f1243,f20,f3535,f41120,f5387,f60,item112,item89,item41
f1243,f20,f3535,f41120,f5387,f60,item41,item112,item26
f1243,f20,f3535,f41120,f5387,f60,item26,item41,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item26,item64
f1243,f20,f3535,f41120,f5387,f60,item64,item3,item7
f1243,f20,f3535,f41120,f5387,f60,item7,item64,item42
f1243,f20,f3535,f41120,f5387,f60,item42,item7,item94
f1243,f20,f3535,f41120,f5387,f60,item94,item42,item35
f1243,f20,f3535,f41120,f5387,f60,item35,item94,item59
f1243,f20,f3535,f41120,f5387,f60,item59,item35,item104
f1243,f20,f3535,f41120,f5387,f60,item104,item59,item127
f1243,f20,f3535,f41120,f5387,f60,item127,item104,item9
f1243,f20,f3535,f41120,f5387,f60,item9,item127,item64
f1243,f20,f3535,f41120,f5387,f60,item64,item9,item59
f1243,f20,f3535,f41120,f5387,f60,item59,item64,item104
f1243,f20,f3535,f41120,f5387,f60,item104,item59,item59
f1243,f20,f3535,f41120,f5387,f60,item59,item104,item64
f1243,f20,f3535,f41120,f5387,f60,item64,item59,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item64,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item3,item45
f1243,f20,f3535,f41120,f5387,f60,item45,item3,item36
f1243,f20,f3535,f41120,f5387,f60,item36,item45,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item36,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item3,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item3,item47
f1243,f20,f3535,f41120,f5387,f60,item47,item5,item36
f1243,f20,f3535,f41120,f5387,f60,item36,item47,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item36,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item3,item5
f1243,f20,f3535,f41120,f5387,f60,item5,item5,item37
f1243,f20,f3535,f41120,f5387,f60,item37,item5,item7
f1243,f20,f3535,f41120,f5387,f60,item7,item37,item6
f1243,f20,f3535,f41120,f5387,f60,item6,item7,item41
f1243,f20,f3535,f41120,f5387,f60,item41,item6,item7
f1243,f20,f3535,f41120,f5387,f60,item7,item41,item4
f1243,f20,f3535,f41120,f5387,f60,item4,item7,item59
f1243,f20,f3535,f41120,f5387,f60,item59,item4,item4
f1243,f20,f3535,f41120,f5387,f60,item4,item59,item6
f1243,f20,f3535,f41120,f5387,f60,item6,item4,item93
f1243,f20,f3535,f41120,f5387,f60,item93,item6,item7
f1243,f20,f3535,f41120,f5387,f60,item7,item93,item4
f1243,f20,f3535,f41120,f5387,f60,item4,item7,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item4,item41
f1243,f20,f3535,f41120,f5387,f60,item41,item3,item3
f1243,f20,f3535,f41120,f5387,f60,item3,item41,item67
f113,f20,f3693,f41121,f5457,f60,item0,item0,item92
f113,f20,f3693,f41121,f5457,f60,item92,item0,item92
f113,f20,f3693,f41121,f5457,f60,item92,item92,item92
f113,f20,f3693,f41121,f5457,f60,item92,item92,item92
f113,f20,f3693,f41121,f5457,f60,item92,item92,item74
f113,f20,f3693,f41121,f5457,f60,item74,item92,item75
f113,f20,f3693,f41121,f5457,f60,item75,item74,item92
f113,f20,f3693,f41121,f5457,f60,item92,item75,item92
f113,f20,f3693,f41121,f5457,f60,item92,item92,item92
f113,f20,f3693,f41121,f5457,f60,item92,item92,item92
f1294,f20,f3694,f41122,f5468,f60,item0,item0,item2
f1294,f20,f3694,f41122,f5468,f60,item2,item0,item7
f1294,f20,f3694,f41122,f5468,f60,item7,item2,item7
f1294,f20,f3694,f41122,f5468,f60,item7,item7,item4
f1294,f20,f3694,f41122,f5468,f60,item4,item7,item112
f129,f20,f337,f41123,f534,f60,item0,item0,item16
f144,f20,f359,f41124,f554,f60,item0,item0,item67
f144,f20,f359,f41124,f554,f60,item67,item0,item95
f144,f20,f359,f41124,f554,f60,item95,item67,item126
f144,f20,f359,f41124,f554,f60,item126,item95,item95
f1258,f20,f3695,f41125,f5469,f60,item0,item0,item92
f1258,f20,f3695,f41125,f5469,f60,item92,item0,item78
f1258,f20,f3695,f41125,f5469,f60,item78,item92,item51
f113,f20,f3346,f41126,f5105,f60,item0,item0,item71
f113,f20,f3346,f41126,f5105,f60,item71,item0,item139
f113,f20,f3346,f41126,f5105,f60,item139,item71,item71
f113,f20,f3346,f41126,f5105,f60,item71,item139,item92
f113,f20,f3346,f41126,f5105,f60,item92,item71,item51
f113,f20,f3346,f41126,f5105,f60,item51,item92,item92
f113,f20,f3346,f41126,f5105,f60,item92,item51,item71
f113,f20,f3346,f41126,f5105,f60,item71,item92,item90
f113,f20,f3346,f41126,f5105,f60,item90,item71,item71
f113,f20,f3346,f41126,f5105,f60,item71,item90,item71
f113,f20,f3346,f41126,f5105,f60,item71,item71,item78
f145,f28,f360,f461,f555,f60,item0,item0,item13
f145,f28,f360,f461,f555,f60,item13,item0,item13
f145,f28,f360,f461,f555,f60,item13,item13,item85
f145,f28,f360,f461,f555,f60,item85,item13,item85
f145,f28,f360,f461,f555,f60,item85,item85,item13
f145,f28,f360,f461,f555,f60,item13,item85,item85
f145,f28,f360,f461,f555,f60,item85,item13,item85
f145,f28,f360,f461,f555,f60,item85,item85,item16
f145,f28,f360,f461,f555,f60,item16,item85,item16
f145,f28,f360,f461,f555,f60,item16,item16,item16
f145,f28,f360,f461,f555,f60,item16,item16,item16
f145,f28,f360,f461,f555,f60,item16,item16,item20
f14,f20,f3519,f41127,f5381,f60,item0,item0,item3
f14,f20,f3519,f41127,f5381,f60,item3,item0,item64
f14,f20,f3519,f41127,f5381,f60,item64,item3,item42
f14,f20,f3519,f41127,f5381,f60,item42,item64,item3
f14,f20,f3519,f41127,f5381,f60,item3,item42,item41
f14,f20,f3519,f41127,f5381,f60,item41,item3,item3
f14,f20,f3519,f41127,f5381,f60,item3,item41,item41
f14,f20,f3519,f41127,f5381,f60,item41,item3,item3
f14,f20,f3519,f41127,f5381,f60,item3,item41,item64
f14,f20,f3519,f41127,f5381,f60,item64,item3,item3
f14,f20,f3519,f41127,f5381,f60,item3,item64,item59
f14,f20,f3519,f41127,f5381,f60,item59,item3,item3
f14,f20,f3519,f41127,f5381,f60,item3,item59,item3
f14,f20,f3519,f41127,f5381,f60,item3,item3,item64
f14,f20,f3519,f41127,f5381,f60,item64,item3,item3
f14,f20,f3519,f41127,f5381,f60,item3,item64,item3
f14,f20,f3519,f41127,f5381,f60,item3,item3,item3
f14,f20,f3519,f41127,f5381,f60,item3,item3,item7
f14,f20,f3519,f41127,f5381,f60,item7,item3,item6
f14,f20,f3519,f41127,f5381,f60,item6,item7,item6
f14,f20,f3519,f41127,f5381,f60,item6,item6,item59
f14,f20,f3519,f41127,f5381,f60,item59,item6,item7
f14,f20,f3519,f41127,f5381,f60,item7,item59,item3
f14,f20,f3519,f41127,f5381,f60,item3,item7,item4
f14,f20,f3519,f41127,f5381,f60,item4,item3,item7
f14,f20,f3519,f41127,f5381,f60,item7,item4,item42
f14,f20,f3519,f41127,f5381,f60,item42,item7,item6
f14,f20,f3519,f41127,f5381,f60,item6,item42,item4
f14,f20,f3519,f41127,f5381,f60,item4,item6,item4
f14,f20,f3519,f41127,f5381,f60,item4,item4,item7
f14,f20,f3519,f41127,f5381,f60,item7,item4,item7
f14,f20,f3519,f41127,f5381,f60,item7,item7,item4
